id,geometry_type,geometry_coordinates,from,to,startTime,endTime,category,roadNumbers,length,delay
04a2569b6ef979079c7127b2e758e4c8,LineString,"((-73.9847861822, 40.7106945219), (-73.9852166767, 40.7106462346))",FDR Dr/E River Dr (South St),Brooklyn Bridge (South St),2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),36.6802844584,
8c2d3dd71af29bff9cc0cbbb64ffcfe0,LineString,"((-73.9918833072, 40.7098362101), (-73.9918484385, 40.7098416107), (-73.9917800422, 40.7098536827), (-73.9908855255, 40.709975673), (-73.9904992874, 40.7100266293), (-73.9901707168, 40.7100669115), (-73.9897589977, 40.7101151356), (-73.9893861706, 40.7101674896), (-73.9892252381, 40.710194302), (-73.9883226748, 40.7102854766), (-73.9881295557, 40.7103096204), (-73.9880142207, 40.7103230265), (-73.9873852427, 40.7103994606), (-73.9872189457, 40.7104196015), (-73.9865926499, 40.710501436), (-73.9858604069, 40.7105778699), (-73.9852260645, 40.7106449003), (-73.9852166767, 40.7106462346))",Brooklyn Bridge (South St),FDR Dr/E River Dr (South St),2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),569.2126185935,
b5cb3a37b0f31da48f482c0f64f5adfb,LineString,"((-73.9836140568, 40.7555249514), (-73.9840700324, 40.7557167637))",Avenue of the Americas,7th Ave,2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),43.9317693273,
ac4692dff4de6a8bf768699504d417c9,LineString,"((-73.9859945173, 40.7573368289), (-73.985797375, 40.7572576551))",W 44th St/7th Ave (Broadway),Times Sq/W 42nd St (Broadway),2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),18.7943967084,
a72c46dab7d1dda5bb2f8fb5db9db7ac,LineString,"((-73.9917800422, 40.7098536827), (-73.9918484385, 40.7098416107), (-73.9918833072, 40.7098362101))",FDR Dr/E River Dr (South St),Brooklyn Bridge (South St),2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),8.9189671794,
993a6abc561d55668da95d6c8183dfb0,LineString,"((-73.9857383664, 40.6987412696), (-73.9858765001, 40.6989893577), (-73.9859462376, 40.6991114315), (-73.9860682781, 40.6993286346), (-73.9862090941, 40.699579453), (-73.9862426217, 40.6996357552), (-73.9862761493, 40.6996987932), (-73.9863002892, 40.6997417505), (-73.9863217468, 40.6997806409), (-73.9863458867, 40.6998235346), (-73.9863566156, 40.6998422808), (-73.9863981898, 40.6999254627), (-73.9864960904, 40.7000930973), (-73.9865135248, 40.7001293185), (-73.9865577812, 40.7002084332), (-73.9866556819, 40.7003854718), (-73.9867562647, 40.7005691822), (-73.9867938156, 40.7006402896), (-73.9868313665, 40.7007046612), (-73.9868675764, 40.7007663002), (-73.9869802291, 40.7009674845), (-73.9870325322, 40.7010600062), (-73.9870955641, 40.7011753404), (-73.9871505494, 40.7012745975), (-73.9871854181, 40.7013403029), (-73.9872913654, 40.7015414855), (-73.987440228, 40.7017922956), (-73.9876387115, 40.7021892561), (-73.9876936967, 40.7022764384), (-73.9877915974, 40.7024641469), (-73.9879444833, 40.7027350968), (-73.9880021508, 40.7028450269), (-73.9880531128, 40.7029295396), (-73.9881013925, 40.7030073165), (-73.988145649, 40.7030931633), (-73.9882261152, 40.703246048), (-73.9883052404, 40.7033721171), (-73.9883883889, 40.7035250011), (-73.9884232576, 40.7035920386), (-73.988467514, 40.7036724836), (-73.9885493214, 40.7038240325), (-73.9886217411, 40.703956836), (-73.9886753852, 40.7040546911), (-73.9887370761, 40.7041740868), (-73.9887840147, 40.7042518623), (-73.9888215656, 40.7043135616), (-73.9888765509, 40.7044100818), (-73.9889073963, 40.7044704466), (-73.9889409239, 40.7045348144), (-73.988967746, 40.7045817717), (-73.9890093203, 40.7046608811), (-73.9892225559, 40.7050538215), (-73.9892534013, 40.7050994441), (-73.9892694945, 40.7051302616), (-73.9893204565, 40.7052308472), (-73.9894183571, 40.7054212796), (-73.989544421, 40.7056371913), (-73.9896624382, 40.7058437618), (-73.9898166652, 40.7060918235), (-73.9899977143, 40.7064351942), (-73.9900540407, 40.7065196388), (-73.9902471597, 40.7068455339), (-73.9902860518, 40.7069247042), (-73.9903544481, 40.7070440312), (-73.9905448849, 40.7073779933), (-73.9909914727, 40.7081450958), (-73.9913589354, 40.7087391764), (-73.9917800422, 40.709476782), (-73.9918041821, 40.7095210673), (-73.9918229575, 40.7095572834), (-73.9918605085, 40.7096269834), (-73.991906106, 40.7097074846), (-73.9919637735, 40.7098241381), (-73.992072403, 40.7100052175), (-73.9922051723, 40.7102533272), (-73.9923687871, 40.7105563947), (-73.9924438889, 40.7106958561), (-73.9924975331, 40.7107977676), (-73.9926611478, 40.7110941614), (-73.9927630718, 40.7112779058), (-73.992984354, 40.7117056878), (-73.993150651, 40.7120262207), (-73.9933343823, 40.7123963723), (-73.9935798044, 40.7128778332), (-73.9936937983, 40.7130749782), (-73.9940545554, 40.7137160293), (-73.9943455751, 40.7142497679), (-73.9944582279, 40.7144496408), (-73.9945990439, 40.7147004023), (-73.9946406181, 40.7147674286), (-73.9946728046, 40.7148171106), (-73.9947076733, 40.7148693974), (-73.9947465654, 40.7149350893), (-73.9947774108, 40.7149954445), (-73.9948042328, 40.7150544655), (-73.9948297138, 40.715117489), (-73.9948484893, 40.7151765099), (-73.9948525126, 40.7152274622), (-73.9948592181, 40.715274412), (-73.9948645825, 40.7153615772), (-73.9948645825, 40.715421932), (-73.9948659237, 40.7154648157), (-73.9948739703, 40.7156298063), (-73.9948900635, 40.7158148724))",Nassau St/Flatbush Ave (Manhattan Bridge),Canal St/Bowery (Manhattan Bridge),2024-03-17 10:00:00+00:00,2024-03-17 16:15:00+00:00,8,(),2054.0344456082,
6dcfcc8dd800d56e632ab195e8846dbb,LineString,"((-73.7855007345, 40.6454042072), (-73.7852472658, 40.6454994135), (-73.784698754, 40.6457287477), (-73.7844117577, 40.6458615398), (-73.7843326325, 40.6458990625), (-73.7841301257, 40.6459862548), (-73.7837546165, 40.646135073), (-73.7832034225, 40.6463657405), (-73.7825784678, 40.6466286509), (-73.7823129291, 40.6467412811), (-73.782118469, 40.6468404921), (-73.7820433671, 40.6468565821), (-73.781977653, 40.6468740712), (-73.78191328, 40.6468914967), (-73.781848907, 40.6468995099), (-73.7817778284, 40.6469049156), (-73.7817027266, 40.646902181), (-73.7816236014, 40.6468955033), (-73.7815484995, 40.6468847555), (-73.7814693744, 40.6468673299), (-73.7814023192, 40.6468499044), (-73.7813205118, 40.6468244021), (-73.7812105412, 40.64678688), (-73.7810898418, 40.6467372745), (-73.7809973056, 40.6466943466), (-73.7809114749, 40.646647412), (-73.7808175976, 40.6465830519), (-73.7807411546, 40.6465240338), (-73.7806781227, 40.6464676868), (-73.780617773, 40.6464086686), (-73.7805507178, 40.6463403016), (-73.7804943914, 40.6462759412), (-73.7802114184, 40.6458843078), (-73.780027687, 40.6456643867), (-73.7799807484, 40.6456093745), (-73.7799351508, 40.6455570969), (-73.7798399324, 40.6454471359), (-73.7797929937, 40.6454377234), (-73.7797608072, 40.6454283109), (-73.7797098453, 40.6454042072), (-73.7796253557, 40.6453599429), (-73.7795864636, 40.6453411814), (-73.7795341606, 40.6453196852), (-73.779463082, 40.6452955815), (-73.7793571348, 40.6452674074), (-73.7792458231, 40.6452378978), (-73.7790996427, 40.6452070527), (-73.779013812, 40.6451936334), (-73.7789172525, 40.6451882911), (-73.7787938709, 40.6451963045), (-73.7786973114, 40.6452191363), (-73.7786503727, 40.6452365623), (-73.7785806353, 40.6452700786), (-73.7785149211, 40.6453183496), (-73.7784974868, 40.6453331044))",exit [A],JFK Expy N,2024-03-17 09:31:00+00:00,2024-03-17 11:36:00+00:00,6,"('I-678 S',)",722.8809360591,53.0
50d982ebfad73266d630247c6281cd70,LineString,"((-73.8041595215, 40.7014771147), (-73.8040200467, 40.7012169623), (-73.8039529915, 40.7010922235), (-73.8039328749, 40.7010560028), (-73.8039181227, 40.7010251835), (-73.8038899595, 40.7009742203), (-73.8038309509, 40.700849481), (-73.8038135166, 40.7008119257), (-73.8038014466, 40.7007824407), (-73.8037840123, 40.7007435509), (-73.8037558491, 40.7006885206), (-73.8037357325, 40.7006536977), (-73.8035345668, 40.7002835444), (-73.8031268711, 40.6996264138))",Archer Ave,95th Ave,2024-03-17 09:15:30+00:00,2024-03-17 22:00:00+00:00,8,(),223.5815259514,
76bfd2bbcf5ff61adbe3d5ae5652e099,LineString,"((-73.8340594465, 40.6986876356), (-73.8340755398, 40.6987331991), (-73.8341224785, 40.6988632803), (-73.834180146, 40.6989933612), (-73.8345516319, 40.6997028602))",Jamaica Ave,Myrtle Ave,2024-03-17 09:00:00+00:00,2024-03-18 01:00:00+00:00,8,(),120.3813505524,
ae1e9868a0e7c24148c93e9b569f2596,LineString,"((-73.9047276075, 40.8553661971), (-73.9055215413, 40.85577118))",Walton Ave,Jerome Ave / W 181st St,2024-03-17 09:00:00+00:00,2024-03-18 01:00:00+00:00,8,(),80.5386085636,
3995800146532acb00ea5cd2cc76c863,LineString,"((-73.8354193265, 40.6994614471), (-73.8351886565, 40.6989893577), (-73.8351108725, 40.6988270584), (-73.8350746627, 40.698754678), (-73.8348547215, 40.6983107353))",Myrtle Ave,Jamaica Ave,2024-03-17 09:00:00+00:00,2024-03-18 01:00:00+00:00,8,(),136.5205026348,
603304a6b9fee7a06358acbffc4de490,LineString,"((-73.8324514622, 40.699548633), (-73.8324688966, 40.6995888579), (-73.8325708205, 40.6997886477), (-73.8326579923, 40.6999683564), (-73.8326874966, 40.7000434678), (-73.8326901788, 40.7000622775), (-73.8326888377, 40.7000810235), (-73.8326834733, 40.7001159103))",Jamaica Ave,Myrtle Ave / Hillside Ave,2024-03-17 09:00:00+00:00,2024-03-18 01:00:00+00:00,8,(),66.6297830813,
28eb594cb8dd6e5bd0918aeca1c39276,LineString,"((-73.9438945646, 40.7800202605), (-73.9438690836, 40.7799478415), (-73.943796664, 40.7797734899), (-73.9437524075, 40.7796702242), (-73.943693399, 40.7795293841), (-73.9436585302, 40.7794610267), (-73.9435646529, 40.7792530979), (-73.9434613879, 40.7790251118), (-73.9434265192, 40.7789513588), (-73.9433688517, 40.7788279717), (-73.9433165486, 40.778719373), (-73.9431247706, 40.7782848496), (-73.9430872197, 40.7782003692), (-73.9429906602, 40.7779603198), (-73.9429785902, 40.7779200788), (-73.9429464037, 40.7778087493), (-73.942911535, 40.7776974197), (-73.9428686197, 40.7775257914), (-73.942847162, 40.7774533698), (-73.9428096111, 40.7773540993), (-73.9427385325, 40.7771650152), (-73.9427023227, 40.7770765346), (-73.9426553841, 40.7769209633), (-73.9426097865, 40.7767627258), (-73.942603081, 40.7767439379), (-73.9425762589, 40.7766513944), (-73.9425548012, 40.776565579), (-73.9425494368, 40.7765212748), (-73.9425226147, 40.7762423738), (-73.9425226147, 40.7760961946), (-73.9425279791, 40.7760143773), (-73.9425360258, 40.7759392881), (-73.9425467546, 40.7758695306), (-73.9425615067, 40.7757931082), (-73.9425963755, 40.7756697152), (-73.9426097865, 40.7756174127), (-73.942641973, 40.7755168065), (-73.9427170749, 40.7753397773), (-73.9427398736, 40.7752807464), (-73.9427613313, 40.7752325059), (-73.9427975411, 40.7751587488), (-73.94280827, 40.7751399604), (-73.9428391154, 40.7750822622), (-73.9428686197, 40.7750340216), (-73.9429544504, 40.7749240203), (-73.9429785902, 40.7748851739), (-73.9430161412, 40.7748328708), (-73.9430456455, 40.7747926278), (-73.9430872197, 40.7747429906), (-73.9431408639, 40.7746679), (-73.9432374234, 40.7745525662), (-73.9433970149, 40.7743554128), (-73.9435700173, 40.7741394702), (-73.943655848, 40.7740442571), (-73.9436866934, 40.7740120751), (-73.9437188799, 40.7739785601), (-73.9438744481, 40.7738028597), (-73.9439656432, 40.7737023143), (-73.9440501327, 40.7736150986), (-73.9445222015, 40.7731189063), (-73.9446107144, 40.7730236918), (-73.9450130458, 40.7726093168), (-73.9450599844, 40.7725677395), (-73.945118993, 40.7725181006), (-73.9452289636, 40.7724215523), (-73.9454234238, 40.772261971), (-73.9458029563, 40.7719735939), (-73.9461114104, 40.7717657687), (-73.9463031883, 40.7716490333), (-73.9464158411, 40.771565941), (-73.9464869196, 40.7715095727), (-73.9465660448, 40.7714465392), (-73.9467175896, 40.771301746), (-73.9468449945, 40.771172949), (-73.9470984633, 40.7708913593), (-73.9476013775, 40.7703294461), (-73.9477033014, 40.7702234996), (-73.9477261002, 40.7702006472), (-73.9479084904, 40.7700236673), (-73.9480653996, 40.7698613507), (-73.9483067985, 40.7695904836), (-73.9483564193, 40.7695301144), (-73.9483979936, 40.769485869), (-73.9485522206, 40.7693236146), (-73.9489250476, 40.76892661), (-73.949147671, 40.7686691335), (-73.9492616649, 40.7685270004), (-73.9493434722, 40.7684237173), (-73.9493689532, 40.7683874698), (-73.9494065042, 40.7683365582), (-73.9495955999, 40.7680736834), (-73.9497444625, 40.7678899689), (-73.94979006, 40.7678403265), (-73.9498946662, 40.7677249808), (-73.9502688344, 40.7673226343), (-73.950405627, 40.7671630408), (-73.9505236442, 40.7670263005), (-73.9506081338, 40.7669082872), (-73.9506792123, 40.766810334), (-73.950841486, 40.7665797024), (-73.9509648676, 40.7664295026), (-73.9510734971, 40.7662953636), (-73.9511539633, 40.7662055353), (-73.9512625928, 40.7660861874), (-73.9513886566, 40.7659453185), (-73.9514731462, 40.7658514903), (-73.951534837, 40.7657803891), (-73.951958626, 40.7653056593), (-73.9519894714, 40.7652734731), (-73.9520712788, 40.7651863098), (-73.9525594409, 40.764645806))",106th St/Exit 15 (FDR Dr),71st St/Exit 13 (FDR Dr),2024-03-17 08:23:00+00:00,2024-03-17 11:45:00+00:00,6,(),1994.5455134843,630.0
fb0673228136e4147cdc2052b8fc4202,LineString,"((-73.962391078, 40.663083992), (-73.9624192412, 40.6631241753), (-73.9624514277, 40.6631684914), (-73.9624970253, 40.6632422456), (-73.9625774915, 40.6633655929), (-73.962686121, 40.6635198403), (-73.9627987738, 40.6636820985), (-73.9628872867, 40.6638108493), (-73.9629878695, 40.6639530154), (-73.9630951579, 40.6641085966), (-73.9632359738, 40.6643110996), (-73.9635189469, 40.6647161037), (-73.9636798794, 40.6649481057), (-73.9641090329, 40.6655650149), (-73.9642672832, 40.6657943437), (-73.964290082, 40.6658291848), (-73.9645878072, 40.6662664139), (-73.9647044833, 40.6664407453), (-73.9651215668, 40.6670388852), (-73.9652047153, 40.667160954), (-73.9652597005, 40.6672427145), (-73.9653562601, 40.6673848732), (-73.9656915362, 40.6678515917), (-73.9663446541, 40.6687541846), (-73.9666624959, 40.6691953998), (-73.966753691, 40.6693201348), (-73.9671157892, 40.6698216788), (-73.9680357869, 40.6710863616), (-73.9681001599, 40.671172186), (-73.9683643575, 40.6715288964), (-73.968486398, 40.6716952038), (-73.9685454066, 40.6717904362), (-73.9686325784, 40.6719084275), (-73.968769371, 40.6720934879), (-73.9688176508, 40.6721605571), (-73.9688565428, 40.6722705377), (-73.9688739772, 40.6723053754), (-73.9689075048, 40.6723724443), (-73.968949079, 40.6724462519), (-73.9689986999, 40.6725145922), (-73.9690416153, 40.6725749858), (-73.9690523441, 40.6725897346), (-73.9691234226, 40.6726929758), (-73.9692038889, 40.6728082955), (-73.969269603, 40.6728807676), (-73.9693500693, 40.6729826733), (-73.9693996902, 40.673040333), (-73.9694385822, 40.6731006626), (-73.9694600399, 40.6731355635), (-73.9694949086, 40.6731851494), (-73.9695324595, 40.6732482124), (-73.9696008558, 40.6735566611), (-73.9695941503, 40.6736773829), (-73.969590127, 40.6737564654), (-73.9695847626, 40.6738490249), (-73.9695968325, 40.6739590027), (-73.9696182902, 40.6740582368), (-73.9696223135, 40.6741387175), (-73.9696196313, 40.6742084545), (-73.9696571822, 40.6742621082), (-73.9696746166, 40.6742996148), (-73.9697269197, 40.6743734203), (-73.9697886105, 40.6744350836), (-73.9698690767, 40.6744914071), (-73.9699710007, 40.6745463954), (-73.9701064522, 40.6746013838), (-73.970257997, 40.6746671154), (-73.9702968891, 40.6746777952), (-73.9704028363, 40.6747193702), (-73.970475256, 40.6747461968), (-73.9705610867, 40.6747864367), (-73.9706080253, 40.6748105933), (-73.9706536229, 40.6748440948), (-73.9706965382, 40.6748816647), (-73.9707542057, 40.6749406577), (-73.9708775873, 40.6750908734), (-73.9709701235, 40.6751284431), (-73.9710425432, 40.6752343503), (-73.9711498315, 40.6753765556), (-73.9714193935, 40.6757439867), (-73.9719088967, 40.6764145751), (-73.9724466796, 40.6771642351), (-73.9727068539, 40.6775276516), (-73.9727578158, 40.6775947153), (-73.973028719, 40.6779527898), (-73.9732379313, 40.6782411296), (-73.9735597963, 40.6786810107), (-73.9737140234, 40.6788969455), (-73.9743188615, 40.6797364592), (-73.9747050996, 40.6802715507), (-73.9751195009, 40.6808415347), (-73.9756921525, 40.6816367836), (-73.9758195574, 40.6818152064), (-73.9763305183, 40.6825058195), (-73.9764673109, 40.682702991), (-73.9765558238, 40.6828210266), (-73.9766336079, 40.6829283199), (-73.9767315085, 40.6830624364), (-73.9767771061, 40.6831240917), (-73.9768683012, 40.6832501354), (-73.9770466681, 40.6834781322), (-73.9770439858, 40.6835478595), (-73.9772035773, 40.6837463626), (-73.9773591454, 40.6839569418))",NY-27/Caton Ave (Flatbush Ave),Atlantic Ave (Flatbush Ave),2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),2667.6125778719,
c464f5f4580f22baac475145ee86ab55,LineString,"((-73.9600401218, 40.6633455013), (-73.9600387807, 40.6635278515))",Empire Blvd,Brooklyn,2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),20.2767297349,
08797a3d63d6a1b6e89793831acbc4d3,LineString,"((-73.957219779, 40.6635587518), (-73.9594661291, 40.6634286652), (-73.9595653708, 40.6633709973), (-73.9596216972, 40.6633669281), (-73.9596860702, 40.6633642577), (-73.9600401218, 40.6633455013), (-73.9601165648, 40.6633414957), (-73.9606409366, 40.6633146645), (-73.9609762127, 40.6632958445), (-73.9614590104, 40.6632636724), (-73.9616320128, 40.6632529272), (-73.9616950448, 40.6632489216), (-73.9618465896, 40.6632395116), (-73.9619055982, 40.6632328356), (-73.9620303209, 40.6632114087), (-73.962121516, 40.6631925887), (-73.9622180755, 40.6631644222), (-73.9622676964, 40.6631483362), (-73.9623240228, 40.6631241753), (-73.962391078, 40.663083992))",New York Ave (Empire Blvd),Flatbush Ave (Empire Blvd),2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),443.2791315394,
da6871c97c4595cb89f3f6bdbfc94530,LineString,"((-73.9608018692, 40.6627782288), (-73.9606409366, 40.6633146645))",Washington Ave,Empire Blvd,2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),61.1739656297,
bc6e75678097a1a37ad2934f53683e3e,LineString,"((-73.9605081673, 40.6636713533), (-73.9606409366, 40.6633146645))",Sullivan Pl,Empire Blvd,2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),41.2126665374,
cec36f1ebb4b3f8eabda53f980f766e7,LineString,"((-73.9616668816, 40.6630946736), (-73.9616507883, 40.6631134937), (-73.9616427417, 40.6631429954), (-73.9616320128, 40.6632529272))",Flatbush Ave,Empire Blvd,2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),18.1016195089,
9eae48d197d723c8d2bdb9650c183b82,LineString,"((-73.9694573576, 40.6725950746), (-73.9693782325, 40.6725857295), (-73.9693232472, 40.6725749858), (-73.9692736263, 40.6725655771), (-73.9692132766, 40.6725454883), (-73.9691529269, 40.6725173258), (-73.9691046472, 40.6724824246), (-73.9690496619, 40.6724355082), (-73.9689799244, 40.6723563605), (-73.9689276214, 40.6722946952), (-73.9688176508, 40.6721605571), (-73.968769371, 40.6720934879), (-73.9686325784, 40.6719084275), (-73.9685454066, 40.6717904362), (-73.968486398, 40.6716952038), (-73.9683643575, 40.6715288964), (-73.9681001599, 40.671172186), (-73.9680357869, 40.6710863616), (-73.9671157892, 40.6698216788), (-73.966753691, 40.6693201348), (-73.9666624959, 40.6691953998), (-73.9663446541, 40.6687541846), (-73.9656915362, 40.6678515917), (-73.9653562601, 40.6673848732), (-73.9652597005, 40.6672427145), (-73.9652047153, 40.667160954), (-73.9651215668, 40.6670388852), (-73.9647044833, 40.6664407453), (-73.9645878072, 40.6662664139), (-73.964290082, 40.6658291848), (-73.9642672832, 40.6657943437), (-73.9641090329, 40.6655650149), (-73.9636798794, 40.6649481057), (-73.9635189469, 40.6647161037), (-73.9632359738, 40.6643110996), (-73.9630951579, 40.6641085966), (-73.9629878695, 40.6639530154), (-73.9628872867, 40.6638108493), (-73.9627987738, 40.6636820985), (-73.962686121, 40.6635198403), (-73.9625774915, 40.6633655929), (-73.9624970253, 40.6632422456), (-73.9624514277, 40.6631684914), (-73.9624192412, 40.6631241753), (-73.962391078, 40.663083992), (-73.9622985418, 40.6629512341))",Grand Army Plz (Grand Army Plz/Flatbush Ave),NY-27/Caton Ave (Flatbush Ave),2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),1238.7153610606,
00567058aab4a963697512d59ff29f96,LineString,"((-73.960093766, 40.6631335854), (-73.9601165648, 40.6633414957))",Franklin Ave,Empire Blvd,2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),23.198415412,
5e0ee02f416e4363e87fc3cfba273a90,LineString,"((-73.9596860702, 40.6633642577), (-73.9596847291, 40.6634125157), (-73.9596525426, 40.6635225107), (-73.9596056039, 40.6636405167), (-73.9593347008, 40.6641675991))",Empire Blvd,Sullivan Pl,2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),94.5073049749,
7d966724864ba17f695ad830583a72a9,LineString,"((-73.9601165648, 40.6633414957), (-73.960093766, 40.6631335854))",Empire Blvd,Franklin Ave,2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),23.198415412,
8080d1e9402fe7759944cf8432d08528,LineString,"((-73.9593347008, 40.6641675991), (-73.9596056039, 40.6636405167), (-73.9596525426, 40.6635225107), (-73.9596847291, 40.6634125157), (-73.9596860702, 40.6633642577))",Sullivan Pl,Empire Blvd,2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),94.5073049749,
812bba0b9858a29bc8f7c4be34ca83be,LineString,"((-73.9616320128, 40.6632529272), (-73.9616427417, 40.6631429954), (-73.9616507883, 40.6631134937), (-73.9616655405, 40.6630960724))",Empire Blvd,Flatbush Ave,2024-03-17 08:00:00+00:00,2024-03-17 14:30:00+00:00,8,(),17.9095937254,
9b114c4b642af0d3dad4fbe9020eaff1,LineString,"((-74.1683364506, 40.7337172784), (-74.1685550507, 40.7333175841), (-74.1685818728, 40.7332693133), (-74.1688366826, 40.7328039421), (-74.1688635047, 40.7327556708), (-74.1689372654, 40.7326121907), (-74.1691303845, 40.7322353553), (-74.1693194802, 40.7318665208))",Edison Pl,Lafayette St,2024-03-17 07:49:12+00:00,2024-03-20 03:59:00+00:00,8,(),221.8530542247,
5b047c74e302b6992860999960e0a55e,LineString,"((-74.0804914232, 40.6997899822), (-74.0807247753, 40.6996250158), (-74.0809970196, 40.6994413028), (-74.0812236662, 40.6992938109), (-74.0812826748, 40.6992549203))",Bay View Ave (Garfield Ave),Danforth Ave (Garfield Ave),2024-03-17 07:02:30+00:00,,8,(),89.393770273,
746b1aeeb2ad9b4d1db5aa13c4f12e86,LineString,"((-73.9840700324, 40.7557167637), (-73.9844562705, 40.7558803847), (-73.9849337037, 40.7560828628), (-73.9856324191, 40.7563711818), (-73.9861487444, 40.7565844521), (-73.9864504929, 40.7567078171), (-73.9870955641, 40.7569774034), (-73.9881671066, 40.7574159391), (-73.989147454, 40.7578464086), (-73.9893164332, 40.7579201849))",6th Ave/Avenue of the Americas (W 43rd St),8th Ave (W 43rd St),2024-03-17 07:00:00+00:00,2024-03-17 17:00:00+00:00,8,(),505.3068603088,
cedcaa7f478f17335c1f2b4fdbc54032,LineString,"((-73.9827088113, 40.7567520709), (-73.9833284016, 40.7570135936), (-73.9847553368, 40.7576157459), (-73.9855318363, 40.757964438))",Avenue of the Americas,7th Ave,2024-03-17 07:00:00+00:00,2024-03-17 17:00:00+00:00,8,(),273.3544116271,
4da56508a686cf395fed18951ddccbf6,LineString,"((-73.9865054782, 40.759188846), (-73.9853494461, 40.7587020695), (-73.985078543, 40.7585840414), (-73.9840727146, 40.7581615765), (-73.9829663034, 40.757696189), (-73.9822582002, 40.757398479))",8th Ave,Avenue of the Americas,2024-03-17 07:00:00+00:00,2024-03-17 17:00:00+00:00,8,(),409.4012337776,
292add030d829dcadc09e932e30ee5d8,LineString,"((-73.8228089208, 40.8572128812), (-73.8229296202, 40.8572262577), (-73.8231348092, 40.857194116), (-73.8233091528, 40.8571753508), (-73.8234674031, 40.8571686308), (-73.8236055369, 40.8571726248), (-73.8236511345, 40.8571780134), (-73.8237557406, 40.8571913899), (-73.8239247198, 40.8572222637), (-73.8240856523, 40.8572651827), (-73.8242546315, 40.8573214782), (-73.8244785959, 40.8574140359), (-73.8251115973, 40.8576903137), (-73.8252805764, 40.8577654373), (-73.8259658808, 40.8580604785), (-73.826109379, 40.8581234932), (-73.8262099619, 40.8581731315), (-73.8262823815, 40.8582119925), (-73.8263507778, 40.8582549109), (-73.8264178331, 40.8583018231), (-73.8264459963, 40.8583246452), (-73.8265009815, 40.8583675635), (-73.8265559668, 40.8584211954), (-73.8266257043, 40.8584963181), (-73.8266833718, 40.8585754346), (-73.8267370159, 40.8586586082), (-73.8267705435, 40.8587216223), (-73.8268188233, 40.8588248917), (-73.8268724675, 40.8589187787), (-73.827007919, 40.859118597))",Bronx and Pelham Pkwy,New England Trwy N,2024-03-17 05:40:00+00:00,,8,(),441.6416172321,
c9257afe7abf1823fed5a1e6453dc851,LineString,"((-73.9800386722, 40.7663973169), (-73.9795706267, 40.7662001393), (-73.9767140741, 40.7650119194))",W 59th St exit [8],Avenue of the Americas,2024-03-17 04:51:34+00:00,2024-03-20 03:59:00+00:00,8,(),319.5708191381,
7bf4846b4d18040dc0af586a26a7411d,LineString,"((-73.990673631, 40.7171868101), (-73.9902297254, 40.7181229135))",Grand St,Delancey St,2024-03-17 04:41:59+00:00,2024-03-20 03:59:00+00:00,8,(),110.6089805195,
fee37547f5769908338c287a49f2a454,LineString,"((-74.0083400006, 40.7258986378), (-74.0084285135, 40.7253903379), (-74.0085559185, 40.7247399344), (-74.0086149271, 40.7243952605), (-74.0086243148, 40.7243751238), (-74.0086323614, 40.7243590525), (-74.0086471136, 40.7243402497), (-74.0086766179, 40.7243121091))",Holland Tunl W,Canal St,2024-03-17 04:23:54+00:00,2024-03-20 03:59:00+00:00,8,(),179.4869646598,
759c32f0426475581fc6630f8510e84a,LineString,"((-73.9532434042, 40.7675412653), (-73.9525862629, 40.7672569306), (-73.9515482481, 40.7667956061), (-73.9513873155, 40.766725839), (-73.9513537879, 40.7667124442), (-73.9513122137, 40.7667017157), (-73.9512558873, 40.7666950501), (-73.9512102897, 40.7666843215), (-73.9511553044, 40.766668197), (-73.9511231179, 40.7666548022), (-73.951111048, 40.7666494062), (-73.9510869081, 40.7666400108), (-73.9510667915, 40.7666279491), (-73.951046675, 40.7666132212), (-73.9510252173, 40.7665944304), (-73.9510051007, 40.766570307), (-73.950995713, 40.7665461836))",York Ave (E 73rd St),FDR Dr (E 73rd St),2024-03-17 04:12:30+00:00,2024-03-20 03:59:00+00:00,8,(),221.195539941,
